Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj_Close,Daily_Return,Return_Lag1,MA_5,MA_20,Price_vs_MA5,Price_vs_MA20,Volatility_5
2019-01-31 00:00:00-05:00,39.4487289349215,40.13506210044691,39.080625569606816,39.527099609375,162958400,0.0,0.0,39.527099609375,0.007201215275550288,0.06833465078962231,38.01811599731445,36.56767539978027,0.03969117281264389,0.0809300612423538,0.033265961093063956
2019-02-01 00:00:00-05:00,39.65059102884413,40.130309255024635,39.405977566123646,39.54609680175781,130672400,0.0,0.0,39.54609680175781,0.00048061184783487754,0.007201215275550288,38.434190368652345,36.85657653808594,0.02893013804740785,0.07297260126405503,0.032705727414885394
2019-02-04 00:00:00-05:00,39.757463103861134,40.76677685151774,39.72658881786463,40.66940689086914,125982000,0.0,0.0,40.66940689086914,0.028405081157374834,0.00048061184783487754,39.14427261352539,37.129566764831544,0.03896187553161434,0.0953375014704041,0.031091198245305488
2019-02-05 00:00:00-05:00,41.05175531049415,41.57897355982607,40.930638975712235,41.365234375,144406400,0.0,0.0,41.365234375,0.017109359032405402,0.028405081157374834,40.070465850830075,37.44126644134521,0.032312290278579514,0.10480329077014527,0.026773769714070108
2019-02-06 00:00:00-05:00,41.476860058781234,41.695350007409324,41.04938886264292,41.379493713378906,112958400,0.0,0.0,41.379493713378906,0.0003447179399405087,0.017109359032405402,40.497466278076175,37.72019329071045,0.02177981776060456,0.09701170920483193,0.012025584199253656
2019-02-07 00:00:00-05:00,40.942525519836124,41.30825545825531,40.453305649769504,40.59579849243164,126966800,0.0,0.0,40.59579849243164,-0.018939217245518836,0.0003447179399405087,40.7112060546875,37.92953758239746,-0.0028347861299130583,0.0702951071903275,0.018086351982447506
2019-02-08 00:00:00-05:00,40.30481062542633,40.70311205010361,40.16886153665804,40.64348602294922,95280000,0.1825,0.0,40.64348602294922,0.0011746912805883358,-0.018939217245518836,40.93068389892578,38.13544750213623,-0.007016688914501579,0.06576659473243351,0.01804099367203477
2019-02-11 00:00:00-05:00,40.79613489799055,40.83429643477586,40.36682670736698,40.40975570678711,83973600,0.0,0.0,40.40975570678711,-0.005750744806440444,0.0011746912805883358,40.878753662109375,38.34760150909424,-0.01147290250575772,0.05377531101140254,0.013025420321533301
2019-02-12 00:00:00-05:00,40.56955604622166,40.78420831850001,40.47415220576565,40.757972717285156,89134000,0.0,0.0,40.757972717285156,0.008617152081410895,-0.005750744806440444,40.757301330566406,38.60435829162598,1.6472796206645768e-05,0.055786820995450626,0.010309689145175481
2019-02-13 00:00:00-05:00,40.87722611368674,41.137194763699675,40.526624722123245,40.5886344909668,89960800,0.0,0.0,40.5886344909668,-0.004154726425991795,0.008617152081410895,40.59912948608398,38.81619377136231,-0.00025850295930074374,0.0456624039452358,0.010149628017481208
2019-02-14 00:00:00-05:00,40.476531198600185,40.84620963108841,40.39782441124615,40.73649978637695,87342800,0.0,0.0,40.73649978637695,0.003643022172698629,-0.004154726425991795,40.62726974487305,39.013217544555665,0.0026885892699617386,0.04417175383838012,0.005846971712457033
2019-02-15 00:00:00-05:00,40.84383289109825,40.95115902339319,40.48607669059228,40.6458740234375,98507200,0.0,0.0,40.6458740234375,-0.002224682125727462,0.003643022172698629,40.6277473449707,39.19478588104248,0.00044616498948091277,0.03702247913278889,0.005975064173764752
2019-02-19 00:00:00-05:00,40.476537768089266,40.889148896685995,40.42406656800364,40.76750946044922,75891200,0.0,0.0,40.76750946044922,0.002992565418610038,-0.002224682125727462,40.69929809570313,39.371036529541016,0.0016759838114577263,0.035469549547175294,0.005073118605167372
2019-02-20 00:00:00-05:00,40.829511280556524,41.337526101224576,40.78181119563406,41.02985382080078,104457600,0.0,0.0,41.02985382080078,0.006435133365359835,0.002992565418610038,40.75367431640625,39.60220184326172,0.006776800105195768,0.03604981316921352,0.004384467745936832
2019-02-21 00:00:00-05:00,40.97500585247645,41.11095129951937,40.61724969597512,40.79851150512695,68998800,0.0,0.0,40.79851150512695,-0.005638389955865408,0.006435133365359835,40.795649719238284,39.81443824768066,7.014929063187125e-05,0.024716492326841255,0.004872235889689692
2019-02-22 00:00:00-05:00,40.922542033388446,41.26121748586465,40.874841931781916,41.25406265258789,75652800,0.0,0.0,41.25406265258789,0.011165876662036833,-0.005638389955865408,40.89916229248047,40.063938522338866,0.008677448148434852,0.02970561992015419,0.006696467343292116
2019-02-25 00:00:00-05:00,41.53788728893703,41.94572738329007,41.48779981174876,41.55458068847656,87493600,0.0,0.0,41.55458068847656,0.007284568271964442,0.011165876662036833,41.08090362548828,40.26838130950928,0.011530346734982544,0.03194067745314477,0.00634385997579435
2019-02-26 00:00:00-05:00,41.43054735944564,41.80976799171946,41.30175311196315,41.57841873168945,68280800,0.0,0.0,41.57841873168945,0.0005736562087246266,0.007284568271964442,41.24308547973633,40.49135246276855,0.008130653855126235,0.026846874772099794,0.006570769075196838
2019-02-27 00:00:00-05:00,41.31130406008195,41.738224873214264,41.19681945157351,41.707218170166016,111341600,0.0,0.0,41.707218170166016,0.0030977473989022286,0.0005736562087246266,41.37855834960938,40.73999996185303,0.007942756675565432,0.023741242248862093,0.006424901105048934
2019-02-28 00:00:00-05:00,41.5760424809069,41.71675904686079,41.242134508972,41.29698944091797,112861600,0.0,0.0,41.29698944091797,-0.009835916832772407,0.0030977473989022286,41.47825393676758,40.84262485504151,-0.004370109120937049,0.011124764568611667,0.00797219062247362
2019-03-01 00:00:00-05:00,41.56648782754817,41.77398519788265,41.234967325397555,41.731056213378906,103544800,0.0,0.0,41.731056213378906,0.010510857530715123,-0.009835916832772407,41.57365264892578,40.9528226852417,0.00378613747948342,0.019003171872147062,0.00779675919528561
2019-03-04 00:00:00-05:00,41.90279457840128,42.394112543739396,41.4925671504077,41.940956115722656,109744800,0.0,0.0,41.940956115722656,0.005029824820883766,0.010510857530715123,41.650927734375,41.07256565093994,0.006963311434436292,0.021142834663965937,0.007497751906348774
2019-03-05 00:00:00-05:00,41.96242304785135,41.976732715355126,41.628515035862925,41.8646354675293,78949600,0.0,0.0,41.8646354675293,-0.0018197164600343152,0.005029824820883766,41.70817108154297,41.13232707977295,0.003751408463354311,0.017803718869007668,0.007675904529262197
2019-03-06 00:00:00-05:00,41.65951531314144,41.855090443606244,41.485408319904245,41.623741149902344,83241600,0.0,0.0,41.623741149902344,-0.005754124332786659,-0.0018197164600343152,41.69147567749023,41.14525241851807,-0.0016246613123472864,0.01162925740537979,0.008189095646912118
2019-03-07 00:00:00-05:00,41.46872115443744,41.604670285672434,41.027490599237154,41.141971588134766,99185600,0.0,0.0,41.141971588134766,-0.011574393566223362,-0.005754124332786659,41.6604721069336,41.13337631225586,-0.012445862770540606,0.0002089611077304987,0.00871151936691304
2019-03-08 00:00:00-05:00,40.62201381375069,41.27789998791673,40.42643873496161,41.23973846435547,95997600,0.0,0.0,41.23973846435547,0.0023763293893503956,-0.011574393566223362,41.562208557128905,41.165573310852054,-0.00775873332934629,0.0018016305261527865,0.006590877997451703
